Date,Revenue,order_count,quantity_sold,discount_rate,sessions,active_promo_count,has_active_promo,year,month,quarter,day_of_week,is_weekend,day_of_month,is_month_start_3d,days_to_month_end,is_month_end_4d,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_28,revenue_lag_365,revenue_roll_mean_7,revenue_roll_mean_28,revenue_roll_mean_90,revenue_roll_std_7,revenue_roll_std_28,revenue_roll_max_28,revenue_roll_min_28,sessions_lag_1,sessions_roll_mean_7,order_count_lag_1,order_count_roll_mean_7,quantity_sold_lag_1,quantity_sold_roll_mean_7,discount_rate_lag_7,log_revenue
2015-12-28,8179976.67,562,3107,0.20000000317849317,14045,1,1,2015,12,4,0,0,28,0,3,1,5096354.17,5050481.76,3272227.86,4031497.64,8484445.21,3828012.5399999996,2915122.964285714,3694781.4065555558,964371.9564318168,942561.4964617053,5096354.17,953639.35,16176.0,14943.142857142857,355.0,270.14285714285717,2000.0,1471.0,0.1999999877239434,15.917199978746353
2015-12-29,7760149.23,521,2876,0.19999998891773887,16001,1,1,2015,12,4,1,0,29,0,2,1,8179976.67,3719442.83,3089177.63,3221463.05,7063840.79,4275083.241428571,3063282.9296428566,3706225.809333333,1898514.109004778,1358718.7909960416,8179976.67,953639.35,14045.0,14704.42857142857,562.0,301.0,3107.0,1647.7142857142858,0.19999999838685517,15.86451225150809
2015-12-30,5941753.52,413,2253,0.19986638052263064,15819,1,1,2015,12,4,2,0,30,0,1,1,7760149.23,3656481.63,2310884.14,953639.35,5708142.92,4852327.012857144,3225378.864642857,3723054.1984444447,2277813.681612794,1623268.1009491065,8179976.67,953639.35,16001.0,15027.0,521.0,337.85714285714283,2876.0,1854.4285714285713,0.20000000929855621,15.597515021461968
2015-12-31,6375571.66,402,2272,0.16758807476096974,15303,1,1,2015,12,4,3,0,31,0,0,1,5941753.52,2398336.72,2671287.02,1852279.15,5625288.94,5178794.425714285,3403525.799285714,3729871.384555556,2241329.5214379607,1638362.5004856342,8179976.67,1648123.41,15819.0,15264.857142857143,413.0,358.85714285714283,2253.0,1962.4285714285713,0.20000000250173375,15.667984473993988
2016-01-01,5846204.33,327,1775,0.12719839711794678,11641,1,1,2016,1,1,4,0,1,1,30,0,6375571.66,3229207.58,2923802.97,2076429.7,4576460.18,5746970.845714286,3565071.960357143,3776582.852333334,1896615.7459866274,1701526.8234170533,8179976.67,1648123.41,15303.0,15395.42857142857,402.0,393.57142857142856,2272.0,2172.0,0.199999998141959,15.581303347197661
2016-01-02,2558616.91,98,489,0.0012225120485113968,10947,1,1,2016,1,1,5,1,2,1,29,0,5846204.33,3645783.09,2965218.72,2287846.3,1625420.31,6120827.524285714,3699706.7685714285,3796299.024,1542467.797447892,1728306.7238495764,8179976.67,1648123.41,11641.0,14723.714285714286,327.0,409.42857142857144,1775.0,2260.0,0.20000000329147394,14.754977791762405
2016-01-03,2744446.82,101,564,0.0,13218,0,0,2016,1,1,6,1,3,1,28,0,2558616.91,5096354.17,3613917.61,2028034.94,1176312.94,5965518.069999999,3709377.1475,3785924.014888889,1856066.349374842,1720855.8291154534,8179976.67,1648123.41,10947.0,14276.0,98.0,382.57142857142856,489.0,2110.285714285714,0.2000000090260603,14.825090454220744
2016-01-04,2387838.0,90,471,0.0,12375,0,0,2016,1,1,0,0,4,0,27,0,2744446.82,8179976.67,5050481.76,2286683.02,2651400.23,5629531.305714285,3734963.286071428,3766334.0695555555,2217338.4244696368,1700132.4337172646,8179976.67,1648123.41,13218.0,13853.42857142857,101.0,346.2857142857143,564.0,1905.142857142857,0.20000000317849317,14.68589933078626
2016-01-05,1557710.07,56,267,0.0,11134,0,0,2016,1,1,1,0,5,0,26,0,2387838.0,7760149.23,3719442.83,2785090.6,2457539.39,4802082.9242857145,3738575.9639285714,3746321.174666667,2187488.906500703,1697045.6164422075,8179976.67,1648123.41,12375.0,13614.857142857143,90.0,278.85714285714283,471.0,1528.5714285714287,0.19999998891773887,14.258728038921017
2016-01-06,2337143.16,73,408,0.0,12757,0,0,2016,1,1,2,0,6,0,25,0,1557710.07,5941753.52,3656481.63,1648123.41,1621284.62,3916020.187142857,3694740.945,3725556.9151111115,2040861.5429900342,1737945.388851594,8179976.67,1557710.07,11134.0,12919.57142857143,56.0,212.42857142857142,267.0,1155.857142857143,0.19986638052263064,14.664440297540619
2016-01-07,2503287.51,83,416,0.0,11373,0,0,2016,1,1,3,0,7,0,24,0,2337143.16,6375571.66,2398336.72,2450848.03,1981408.07,3401075.85,3719348.7932142853,3715592.4037777777,1894015.9478577266,1712586.6924027717,8179976.67,1557710.07,12757.0,12482.142857142857,73.0,163.85714285714286,408.0,892.2857142857143,0.16758807476096974,14.733115829452515
2016-01-08,2738103.45,97,532,0.0,9490,0,0,2016,1,1,4,0,8,0,23,0,2503287.51,5846204.33,3229207.58,2027594.98,1318438.15,2847892.3999999994,3721221.631785714,3707095.601222222,1374778.3784239213,1711176.2088675157,8179976.67,1557710.07,11373.0,11920.714285714286,83.0,118.28571428571429,416.0,627.1428571428571,0.12719839711794678,14.822776432386323
2016-01-09,3026961.32,106,545,0.0,13256,0,0,2016,1,1,5,1,9,0,22,0,2738103.45,2558616.91,3645783.09,2888573.7,2144901.8,2403877.9885714287,3746596.9342857148,3699984.497444445,404604.98014716845,1690271.3921560072,8179976.67,1557710.07,9490.0,11613.42857142857,97.0,85.42857142857143,532.0,449.57142857142856,0.0012225120485113968,14.923070139958094
2016-01-10,4122392.05,140,715,0.0,13236,0,0,2016,1,1,6,1,10,0,21,0,3026961.32,2744446.82,5096354.17,3442735.4,1830727.22,2470784.3328571427,3751539.3492857143,3697100.886111111,468185.26096671924,1687870.1987847437,8179976.67,1557710.07,13256.0,11943.285714285714,106.0,86.57142857142857,545.0,457.57142857142856,0.0,15.23194439008361
2016-01-11,3434076.67,121,598,0.0,12641,0,0,2016,1,1,0,0,11,0,20,0,4122392.05,2387838.0,8179976.67,3272227.86,3254430.17,2667633.6514285714,3775812.801071428,3687832.7492222222,784947.3386180381,1688151.8609078648,8179976.67,1557710.07,13236.0,11945.857142857143,140.0,92.14285714285714,715.0,479.14285714285717,0.0,15.04925893812204
2016-01-12,2627637.47,92,442,0.0,11876,0,0,2016,1,1,1,0,12,0,19,0,3434076.67,1557710.07,7760149.23,3089177.63,2427966.79,2817096.318571429,3781593.1157142855,3664889.254777777,821546.2675643624,1686640.110698935,8179976.67,1557710.07,12641.0,11983.857142857143,121.0,96.57142857142857,598.0,497.2857142857143,0.0,14.781596080630074
2016-01-13,2268324.18,81,404,0.0,10067,0,0,2016,1,1,2,0,13,0,18,0,2627637.47,2337143.16,5941753.52,2310884.14,2138729.21,2969943.09,3765109.5385714285,3656181.279222222,623957.210332014,1695887.7047913522,8179976.67,1557710.07,11876.0,12089.857142857143,92.0,101.71428571428571,442.0,522.2857142857143,0.0,14.634552310977263
2016-01-14,3247398.41,115,575,0.0,13932,0,0,2016,1,1,3,0,14,0,17,0,2268324.18,2503287.51,6375571.66,2671287.02,2835456.9,2960111.807142857,3763589.54,3639508.117777778,636015.2470073755,1697257.8985680286,8179976.67,1557710.07,10067.0,11705.57142857143,81.0,102.85714285714286,404.0,521.7142857142857,0.0,14.993365052451326
2016-01-15,3532606.36,124,602,0.0,12653,0,0,2016,1,1,4,0,15,0,16,0,3247398.41,2738103.45,5846204.33,2923802.97,2047933.05,3066413.3642857145,3784164.9467857145,3633128.7627777774,608527.9195072986,1686986.716078474,8179976.67,1557710.07,13932.0,12071.142857142857,115.0,107.42857142857143,575.0,544.4285714285714,0.0,15.077546785152592
2016-01-16,3856871.3,143,700,0.0,11445,0,0,2016,1,1,5,1,16,0,15,0,3532606.36,3026961.32,2558616.91,2965218.72,2569213.44,3179913.7800000003,3805907.925,3631690.8125555557,611175.0256381633,1679393.3501110272,8179976.67,1557710.07,12653.0,12523.0,124.0,111.28571428571429,602.0,554.4285714285714,0.0,15.165367128008608
2016-01-17,4229318.34,158,775,0.0,10008,0,0,2016,1,1,6,1,17,0,14,0,3856871.3,4122392.05,2744446.82,3613917.61,2588700.22,3298472.3485714286,3837752.6599999997,3627485.2817777777,655450.6797330909,1671296.0057081059,8179976.67,1557710.07,11445.0,12264.285714285714,143.0,116.57142857142857,700.0,576.5714285714286,0.0,15.2575516255451
2016-01-18,4105149.52,130,667,0.0,11770,0,0,2016,1,1,0,0,18,0,13,0,4229318.34,3434076.67,2387838.0,5050481.76,3021302.7,3313747.532857143,3859731.2575,3606137.8625555555,678686.3325507574,1672289.5710171987,8179976.67,1557710.07,10008.0,11803.142857142857,158.0,119.14285714285714,775.0,585.1428571428571,0.0,15.227752967675114
2016-01-19,2818234.03,116,538,0.0,10942,0,0,2016,1,1,1,0,19,0,12,0,4105149.52,2627637.47,1557710.07,3719442.83,2851705.68,3409615.0828571427,3825969.3917857143,3594514.4694444444,742876.6970314673,1656830.3321370194,8179976.67,1557710.07,11770.0,11678.714285714286,130.0,120.42857142857143,667.0,595.0,0.0,14.851621371085697
2016-01-20,2842888.66,110,513,0.0,12385,0,0,2016,1,1,2,0,20,0,11,0,2818234.03,2268324.18,2337143.16,3656481.63,2455411.13,3436843.1628571427,3793783.3632142856,3582926.750222222,712302.3358845551,1667694.3337817797,8179976.67,1557710.07,10942.0,11545.285714285714,116.0,123.85714285714286,538.0,608.7142857142857,0.0,14.860331578764947
2016-01-21,3981191.66,136,714,0.0,11496,0,0,2016,1,1,3,0,21,0,10,0,2842888.66,3247398.41,2503287.51,2398336.72,2603856.87,3518923.802857143,3764726.471428571,3575591.4844444445,575098.8935488528,1677235.6781634884,8179976.67,1557710.07,12385.0,11876.42857142857,110.0,128.0,513.0,624.2857142857143,0.0,15.197091995687119
2016-01-22,3322730.4,133,690,0.0,12866,0,0,2016,1,1,4,0,22,0,9,0,3981191.66,3532606.36,2738103.45,3229207.58,2683523.21,3623751.41,3821257.005,3572937.4677777775,584162.672322936,1656016.9040284175,8179976.67,1557710.07,11496.0,11528.42857142857,136.0,131.0,714.0,644.1428571428571,0.0,15.016297713494982
2016-01-23,3998813.29,146,744,0.0,12386,0,0,2016,1,1,5,1,23,0,8,0,3322730.4,3856871.3,3026961.32,3645783.09,2703262.73,3593769.13,3824597.1057142853,3567231.2006666665,594907.5327220707,1654872.463611896,8179976.67,1557710.07,12866.0,11558.857142857143,133.0,132.28571428571428,690.0,656.7142857142857,0.0,15.20150844764085
2016-01-24,4734624.57,175,882,0.0,12224,0,0,2016,1,1,6,1,24,0,7,0,3998813.29,4229318.34,4122392.05,5096354.17,4004609.82,3614046.557142857,3837205.327142857,3563087.624111111,607652.5372649833,1654804.4894687831,8179976.67,1557710.07,12386.0,11693.285714285714,146.0,132.71428571428572,744.0,663.0,0.0,15.370413204390024
2016-01-25,5007306.32,166,839,0.0,11670,0,0,2016,1,1,0,0,25,0,6,0,4734624.57,4105149.52,3434076.67,8179976.67,4665645.74,3686233.1614285717,3824286.4128571427,3552690.0355555555,713688.658954073,1645998.9153406252,8179976.67,1557710.07,12224.0,12009.857142857143,175.0,135.14285714285714,882.0,678.2857142857143,0.0,15.426408867499227
2016-01-26,3544741.3,137,673,0.0,13357,0,0,2016,1,1,1,0,26,0,5,0,5007306.32,2818234.03,2627637.47,7760149.23,4084367.08,3815112.7042857143,3710976.7575000003,3550245.1390000004,866947.0216769952,1430092.4587019186,7760149.23,1557710.07,11670.0,11995.57142857143,166.0,140.28571428571428,839.0,702.8571428571429,0.0,15.080976021370914
2016-01-27,4728554.45,146,820,0.0,10112,0,0,2016,1,1,2,0,27,0,4,0,3544741.3,2842888.66,2268324.18,5941753.52,3116141.82,3918899.457142857,3560426.4742857143,3511520.287333333,765235.7594119891,1189719.0074306517,6375571.66,1557710.07,13357.0,12340.57142857143,137.0,143.28571428571428,673.0,722.1428571428571,0.0,15.36913031213219
2016-01-28,6717660.92,255,1308,0.0,14033,0,0,2016,1,1,3,0,28,0,3,1,4728554.45,3981191.66,3247398.41,6375571.66,4612174.41,4188280.2842857144,3517097.936071429,3481613.197444445,645922.3852448518,1119819.4939869803,6375571.66,1557710.07,10112.0,12015.857142857143,146.0,148.42857142857142,820.0,766.0,0.0,15.720250723386716
2016-01-29,5013253.01,203,990,0.0,10947,0,0,2016,1,1,4,0,29,0,2,1,6717660.92,3322730.4,3532606.36,5846204.33,5300109.93,4579204.464285715,3529315.409642857,3475733.322888889,1139328.9740763768,1153520.1485383853,6717660.92,1557710.07,14033.0,12378.285714285714,255.0,165.42857142857142,1308.0,850.8571428571429,0.0,15.427595765219277
2016-01-30,6920879.78,249,1328,0.0,12513,0,0,2016,1,1,5,1,30,0,1,1,5013253.01,3998813.29,3856871.3,2558616.91,4336302.07,4820707.694285714,3499567.1482142853,3466614.534222222,999151.9288985861,1101106.4043871355,6717660.92,1557710.07,10947.0,12104.142857142857,203.0,175.42857142857142,990.0,893.7142857142857,0.0,15.750053599841218
2016-01-31,6449751.32,256,1333,0.0,11419,0,0,2016,1,1,6,1,31,0,0,1,6920879.78,4734624.57,4229318.34,2744446.82,4195901.17,5238145.764285714,3655362.2507142858,3479134.6264444445,1190606.1512209286,1260160.5872795095,6920879.78,1557710.07,12513.0,12122.285714285714,249.0,190.14285714285714,1328.0,977.1428571428571,0.0,15.679552288034657
2016-02-01,5200767.32,201,1013,0.0,17175,0,0,2016,2,1,0,0,1,1,28,0,6449751.32,5007306.32,4105149.52,2387838.0,4977201.37,5483163.871428572,3787694.554285715,3520017.4448888893,1244954.842802101,1352153.8226582655,6920879.78,1557710.07,11419.0,12007.285714285714,256.0,201.71428571428572,1333.0,1041.5714285714287,0.0,15.464316926483285
2016-02-02,2966994.87,84,425,0.0,16623,0,0,2016,2,1,1,0,2,1,27,0,5200767.32,3544741.3,2818234.03,1557710.07,2901454.29,5510801.157142857,3888156.3157142857,3554523.334,1234735.8712003962,1348788.5285453342,6920879.78,1557710.07,17175.0,12793.714285714286,201.0,206.71428571428572,1013.0,1066.4285714285713,0.0,14.90306050729356
2016-02-03,2273911.2,79,390,0.0,19714,0,0,2016,2,1,2,0,3,1,26,0,2966994.87,4728554.45,2842888.66,2337143.16,1779457.49,5428265.952857143,3938487.915714286,3557952.0307777775,1396740.8895226743,1283309.5308604336,6920879.78,2268324.18,16623.0,13260.285714285714,84.0,199.14285714285714,425.0,1031.0,0.0,14.637012342169031
2016-02-04,2819439.59,93,491,0.0,16103,0,0,2016,2,1,3,0,4,0,25,0,2273911.2,6717660.92,3981191.66,2503287.51,2496729.14,5077602.631428571,3936229.631428572,3554880.291,1839606.6173443233,1286284.0295182203,6920879.78,2268324.18,19714.0,14632.0,79.0,189.57142857142858,390.0,969.5714285714286,0.0,14.852049050895475
2016-02-05,3680939.41,128,648,0.0,15709,0,0,2016,2,1,4,0,5,0,24,0,2819439.59,5013253.01,3322730.4,2738103.45,2500351.24,4520713.87,3947520.777142857,3551610.070888889,1850385.0285362257,1274573.9372083964,6920879.78,2268324.18,16103.0,14927.714285714286,93.0,166.42857142857142,491.0,852.8571428571429,0.0,15.118678823694399
2016-02-06,4735761.79,157,773,0.0,16126,0,0,2016,2,1,5,1,6,0,23,0,3680939.41,6920879.78,3998813.29,3026961.32,3457294.9,4330383.355714286,3981193.4899999998,3564473.4696666664,1859775.7449732362,1253722.9445794863,6920879.78,2268324.18,15709.0,15608.0,128.0,155.71428571428572,648.0,804.0,0.0,15.370653367720658
2016-02-07,4032333.88,171,784,0.0,18608,0,0,2016,2,1,6,1,7,0,22,0,4735761.79,6449751.32,4734624.57,4122392.05,3570886.94,4018223.6428571427,4042222.0782142854,3570612.9737777775,1501341.0158906823,1247125.607629393,6920879.78,2268324.18,16126.0,16124.142857142857,157.0,142.57142857142858,773.0,724.7142857142857,0.0,15.209856140839975
2016-02-08,3848593.44,153,814,0.0,18097,0,0,2016,2,1,0,0,8,0,21,0,4032333.88,5200767.32,5007306.32,3434076.67,4197082.23,3672878.2942857146,4039005.7150000003,3577533.1612222223,1062793.2898416799,1247027.316889267,6920879.78,2268324.18,18608.0,17151.14285714286,171.0,130.42857142857142,784.0,646.2857142857143,0.0,15.163218559086369
2016-02-09,3979641.11,125,608,0.0,17145,0,0,2016,2,1,1,0,9,0,20,0,3848593.44,2966994.87,3544741.3,2627637.47,4490187.64,3479710.597142857,4053809.885357143,3584324.147666667,837895.3877219111,1242030.3508092184,6920879.78,2268324.18,18097.0,17282.85714285714,153.0,123.57142857142857,814.0,617.8571428571429,0.0,15.196702451106832
2016-02-10,3448601.24,123,615,0.0,19010,0,0,2016,2,1,2,0,10,0,19,0,3979641.11,2273911.2,4728554.45,2268324.18,2813867.9,3624374.345714286,4102095.7296428573,3596003.550111111,821885.2296564624,1210410.3100559325,6920879.78,2268324.18,17145.0,17357.428571428572,125.0,129.42857142857142,608.0,644.0,0.0,15.0534795590869
2016-02-11,3717348.88,121,602,0.0,20506,0,0,2016,2,1,3,0,11,0,18,0,3448601.24,2819439.59,6717660.92,3247398.41,3311241.3,3792187.208571429,4144248.481785714,3590979.8665555557,586371.5208157281,1163839.4192080093,6920879.78,2273911.2,19010.0,17256.85714285714,123.0,135.71428571428572,615.0,676.1428571428571,0.0,15.128521574523939
2016-02-12,4035900.93,146,783,0.0,18330,0,0,2016,2,1,4,0,12,0,17,0,3717348.88,3680939.41,5013253.01,3532606.36,3468141.29,3920459.964285714,4161032.4271428576,3597340.1124444446,409710.2450756575,1153771.8309912365,6920879.78,2273911.2,20506.0,17885.85714285714,121.0,139.71428571428572,602.0,692.0,0.0,15.210740361349712
2016-02-13,4701818.64,169,894,0.0,18473,0,0,2016,2,1,5,1,13,0,16,0,4035900.93,4735761.79,6920879.78,3856871.3,4164849.99,3971168.7528571426,4179007.2332142857,3593630.6484444444,396890.363007799,1147522.3998962662,6920879.78,2273911.2,18330.0,18260.285714285714,146.0,142.28571428571428,783.0,711.2857142857143,0.0,15.36346014920099
2016-02-14,4925684.12,195,997,0.0,19163,0,0,2016,2,1,6,1,14,0,15,0,4701818.64,4032333.88,6449751.32,4229318.34,4312422.12,3966319.731428571,4209183.923928572,3598125.583666667,386051.3600467348,1149844.9052608646,6920879.78,2273911.2,18473.0,18595.571428571428,169.0,144.0,894.0,728.5714285714286,0.0,15.409973933573234
2016-02-15,4588032.77,161,783,0.0,18698,0,0,2016,2,1,0,0,15,0,14,0,4925684.12,3848593.44,5200767.32,4105149.52,4757224.49,4093941.194285714,4234054.1303571435,3604897.2002222226,531699.3845740365,1157799.9194150015,6920879.78,2273911.2,19163.0,18674.85714285714,195.0,147.42857142857142,997.0,759.0,0.0,15.338962117709977
2016-02-16,3941056.12,144,688,0.0,15627,0,0,2016,2,1,1,0,16,0,13,0,4588032.77,3979641.11,2966994.87,2818234.03,4817928.66,4199575.3842857145,4251299.960714286,3622142.577111111,548033.8042065401,1159403.9720009018,6920879.78,2273911.2,18698.0,18760.714285714286,161.0,148.57142857142858,783.0,754.5714285714286,0.0,15.18695954985541
2016-02-17,2962078.99,126,565,0.0,17990,0,0,2016,2,1,2,0,17,0,12,0,3941056.12,3448601.24,2273911.2,2842888.66,4293160.67,4194063.2428571424,4291400.749642857,3630277.3771111113,550801.6494767568,1126966.1276115417,6920879.78,2273911.2,15627.0,18543.85714285714,144.0,151.28571428571428,688.0,766.0,0.0,14.901402278846998
2016-02-18,4009498.5,156,818,0.0,20773,0,0,2016,2,1,3,0,18,0,11,0,2962078.99,3717348.88,2819439.59,3981191.66,3209407.04,4124560.064285714,4295657.547142858,3630578.985444444,676824.8790198439,1121504.0054234222,6920879.78,2273911.2,17990.0,18398.14285714286,126.0,151.71428571428572,565.0,758.8571428571429,0.0,15.204176978525384
2016-02-19,4571419.08,150,764,0.0,15561,0,0,2016,2,1,4,0,19,0,10,0,4009498.5,4035900.93,3680939.41,3322730.4,3793775.02,4166295.7242857143,4296668.505714285,3637467.8714444446,656223.6228248739,1121222.760302071,6920879.78,2273911.2,20773.0,18436.285714285714,156.0,156.71428571428572,818.0,789.7142857142857,0.0,15.335334454206961
2016-02-20,5176883.79,175,857,0.0,18344,0,0,2016,2,1,5,1,20,0,9,0,4571419.08,4701818.64,4735761.79,3998813.29,4760336.65,4242798.317142857,4341264.53,3662795.634444444,669568.3015809203,1105776.7306209274,6920879.78,2273911.2,15561.0,18040.714285714286,150.0,157.28571428571428,764.0,787.0,0.0,15.459714041435134
2016-02-21,4758472.96,193,954,0.0,18371,0,0,2016,2,1,6,1,21,0,8,0,5176883.79,4925684.12,4032333.88,4734624.57,4368539.08,4310664.767142857,4383338.476428571,3686202.1080000005,743808.3636987661,1114640.9391357815,6920879.78,2273911.2,18344.0,18022.285714285714,175.0,158.14285714285714,857.0,781.7142857142857,0.0,15.375437578166858
2016-02-22,4721935.01,171,830,0.0,16624,0,0,2016,2,1,0,0,22,0,7,0,4758472.96,4588032.77,3848593.44,5007306.32,5784606.22,4286777.458571428,4384190.204642857,3713187.1014444446,723163.7020844667,1114928.3829385554,6920879.78,2273911.2,18371.0,17909.14285714286,193.0,157.85714285714286,954.0,775.5714285714286,0.0,15.367729445074529
2016-02-23,4550216.22,160,780,0.0,19443,0,0,2016,2,1,1,0,23,0,6,0,4721935.01,3941056.12,3979641.11,3544741.3,7360399.98,4305906.35,4373998.372142857,3743492.823222222,734148.0743652752,1110316.145818299,6920879.78,2273911.2,16624.0,17612.85714285714,171.0,159.28571428571428,830.0,782.2857142857143,0.0,15.330685530446925
2016-02-24,5790273.07,181,1026,0.0,18131,0,0,2016,2,1,2,0,24,0,5,0,4550216.22,2962078.99,3448601.24,4728554.45,5473140.47,4392929.221428571,4409908.190714286,3771892.4852222223,719652.8250659138,1098701.7843497335,6920879.78,2273911.2,19443.0,18158.0,160.0,161.57142857142858,780.0,795.4285714285714,0.0,15.571690183489359
2016-02-25,7677182.49,281,1455,0.0,17420,0,0,2016,2,1,3,0,25,0,4,0,5790273.07,4009498.5,3717348.88,6717660.92,8502202.85,4796956.947142857,4447826.712857143,3798873.9313333333,558266.6262776151,1128035.7305807606,6920879.78,2273911.2,18131.0,18178.14285714286,181.0,169.42857142857142,1026.0,861.2857142857143,0.0,15.85376330478792
2016-02-26,7096236.89,258,1295,0.0,18006,0,0,2016,2,1,4,0,26,0,3,1,7677182.49,4571419.08,4035900.93,5013253.01,6528340.52,5320911.802857143,4482095.3403571425,3825929.0056666667,1127229.4421912231,1211064.0313345985,7677182.49,2273911.2,17420.0,17699.14285714286,281.0,187.28571428571428,1455.0,952.2857142857143,0.0,15.775075326930475
2016-02-27,6837275.28,245,1338,0.0,15907,0,0,2016,2,1,5,1,27,0,2,1,7096236.89,5176883.79,4701818.64,6920879.78,4695415.58,5681600.061428571,4556487.621785714,3847942.9777777777,1245207.143168048,1305216.0885992055,7677182.49,2273911.2,18006.0,18048.428571428572,258.0,202.71428571428572,1295.0,1028.142857142857,0.0,15.737900005615835
2016-02-28,5117740.12,204,1022,0.0,18438,0,0,2016,2,1,6,1,28,0,1,1,6837275.28,4758472.96,4925684.12,6449751.32,3896812.17,5918798.845714286,4553501.746785714,3868154.525,1290364.8598806867,1299690.795931473,7677182.49,2273911.2,15907.0,17700.285714285714,245.0,212.71428571428572,1338.0,1096.857142857143,0.0,15.44822371216385
2016-02-29,3529083.59,153,788,0.0,18504,0,0,2016,2,1,0,0,29,0,0,1,5117740.12,4721935.01,4588032.77,5200767.32,4612623.19,5970122.725714286,4505929.918214286,3880223.8858888885,1242789.1190159067,1251185.1085065848,7677182.49,2273911.2,18438.0,17709.85714285714,204.0,214.28571428571428,1022.0,1106.5714285714287,0.0,15.076549072333295
2016-03-01,709982.79,26,105,0.0,26992,0,0,2016,3,1,1,0,1,1,30,0,3529083.59,4550216.22,3941056.12,2966994.87,1204115.66,5799715.38,4446226.927857143,3883641.8918888886,1498030.7968675059,1256673.4152725684,7677182.49,2273911.2,18504.0,17978.428571428572,153.0,211.71428571428572,788.0,1100.5714285714287,0.0,13.472997417770952
2016-03-02,1479744.0,45,222,0.0,24782,0,0,2016,3,1,2,0,2,1,29,0,709982.79,5790273.07,2962078.99,2273911.2,2971078.12,5251110.604285714,4365619.353571429,3880934.596777778,2439328.353512249,1417204.0610718857,7677182.49,709982.79,26992.0,19056.85714285714,26.0,192.57142857142858,105.0,1004.1428571428571,0.0,14.207380333598117
2016-03-03,2251060.05,84,393,0.0,27680,0,0,2016,3,1,3,0,3,1,28,0,1479744.0,7677182.49,4009498.5,2819439.59,3275231.73,4635320.737142857,4337256.239285714,3876795.317333333,2798215.701527444,1467665.404534013,7677182.49,709982.79,24782.0,20007.0,45.0,173.14285714285714,222.0,889.2857142857143,0.0,14.626912240800525
2016-03-04,2778579.79,81,392,0.0,26344,0,0,2016,3,1,4,0,4,0,27,0,2251060.05,7096236.89,4571419.08,3680939.41,3623778.02,3860160.3885714286,4316956.97,3878735.654555555,2556225.3360644365,1493145.2813264881,7677182.49,709982.79,27680.0,21472.714285714286,84.0,145.0,393.0,737.5714285714286,0.0,14.837450848119412
2016-03-05,3472294.22,115,548,0.0,21768,0,0,2016,3,1,5,1,5,0,26,0,2778579.79,6837275.28,5176883.79,4735761.79,4126698.63,3243352.231428571,4284729.840714285,3884188.2488888884,2130734.895191038,1516929.6718501574,7677182.49,709982.79,26344.0,22663.85714285714,81.0,119.71428571428571,392.0,608.5714285714286,0.0,15.060326379949478
2016-03-06,3501407.51,114,572,0.0,23121,0,0,2016,3,1,6,1,6,0,25,0,3472294.22,5117740.12,4758472.96,4032333.88,3652751.16,2762640.651428572,4239605.998928571,3900235.5742222215,1458237.1408978696,1521800.2411856551,7677182.49,709982.79,21768.0,23501.14285714286,115.0,101.14285714285714,548.0,495.7142857142857,0.0,15.068675876934405
2016-03-07,4275566.76,148,717,0.0,26576,0,0,2016,3,1,0,0,7,0,24,0,3501407.51,3529083.59,4721935.01,3848593.44,3679065.16,2531735.992857143,4220644.342857143,3913732.5130000003,1109414.078810079,1527774.456576279,7677182.49,709982.79,23121.0,24170.14285714286,114.0,88.28571428571429,572.0,431.42857142857144,0.0,15.26842746089134
2016-03-08,4693887.34,163,818,0.0,23750,0,0,2016,3,1,1,0,8,0,23,0,4275566.76,709982.79,4550216.22,3979641.11,4520902.2,2638376.445714285,4235893.39,3930293.359222222,1248428.0650202,1526053.2852670797,7677182.49,709982.79,26576.0,25323.285714285714,148.0,87.57142857142857,717.0,421.2857142857143,0.0,15.361771867295941
2016-03-09,5050829.68,198,938,0.0,30824,0,0,2016,3,1,2,0,9,0,22,0,4693887.34,1479744.0,5790273.07,3448601.24,5042080.93,3207505.6671428573,4261402.183928571,3964135.1806666665,1124759.400310531,1527579.987154048,7677182.49,709982.79,23750.0,24860.14285714286,163.0,107.14285714285714,818.0,523.1428571428571,0.0,15.435063278813475
2016-03-10,7374516.48,246,1366,0.0,25094,0,0,2016,3,1,3,0,10,0,21,0,5050829.68,2251060.05,7677182.49,3717348.88,6098020.8,3717660.7642857144,4318624.628214286,3993023.865666666,1015002.2764722501,1526013.732677004,7677182.49,709982.79,30824.0,25723.285714285714,198.0,129.0,938.0,625.4285714285714,0.0,15.813541031609077
2016-03-11,6281759.31,207,1067,0.0,24168,0,0,2016,3,1,4,0,11,0,20,0,7374516.48,2778579.79,7096236.89,4035900.93,4869770.72,4449583.111428572,4449237.756785714,4052434.1045555556,1508480.5568375897,1625886.1061551005,7677182.49,709982.79,25094.0,25353.85714285714,246.0,152.14285714285714,1366.0,764.4285714285714,0.0,15.653160803306642
2016-03-12,4673863.75,176,771,0.0,24644,0,0,2016,3,1,5,1,12,0,19,0,6281759.31,3472294.22,6837275.28,4701818.64,3474969.89,4950037.328571429,4529446.984642857,4090136.1668888894,1441325.6687471287,1659783.5798141984,7677182.49,709982.79,24168.0,25043.0,207.0,170.14285714285714,1067.0,860.8571428571429,0.0,15.357496856991322
